X,Y,SOC_1986,SOC_1997,SOC_2009,SOC_2019,Slope,Trendpvalue,SlopeClass,AUC,BaseArea,AUCupdated,RAR,AUCupdClass,SOCAverage,SOCsd,SOCdiff,SOCcv,CoordX,CoordY,NDVIMed,KNDVIMed,EVIMed,SAVIMed,MSAVIMed,BSIMed,STRMed,BRIGHTNESSMed,GREENNESSMed,WETNESSMed,NDVIP10,KNDVIP10,EVIP10,SAVIP10,MSAVIP10,BSIP10,STRP10,BRIGHTNESSP10,GREENNESSP10,WETNESSP10,NDVIP90,KNDVIP90,EVIP90,SAVIP90,MSAVIP90,BSIP90,STRP90,BRIGHTNESSP90,GREENNESSP90,WETNESSP90,DivIndLU,YearsPermWetland,YearsWoodland,YearsTreeCrop,YearsCropland,YearsGrassland,YearsPerdWetland,clay_a,clay_b,clay_c,clay_d,geology1,geology2,geology3,geology4,geology5,geology6,geology7,geology8,geology9,geology10,geology11,georeg1,georeg2,georeg3,georeg4,georeg6,georeg8,georeg10,asp_cos,asp_sin,bluespot,curv_plan,curv_prof,demdetrend,dirinsola,elevation,flowaccu,hdtochn,midslppos,mrvbf,sagawi,slpdeg,slptochn,twi,valldepth,vdtochn,BIO01_mean_T,BIO02_MeanDiurnalRange,BIO03_isothermality,BIO04_T_seasonality,BIO05_max_T,BIO06_min_T,BIO07_T_AnnualRange,BIO08_meanT_wettest_Q,BIO09_meanT_driest_Q,BIO10_meanT_warmest_Q,BIO11_meanT_coldest_Q,BIO12_mean_P,BIO13_P_wettest_M,BIO14_P_driest_M,BIO15_P_seasonality,BIO16_P_wettest_Q,BIO17_P_driest_Q,BIO18_P_warmest_Q,BIO19_P_coldest_Q,precipitation61_90
485882.3147,6234801.384,78.49894499999999,108.84307499999998,104.885145,98.05771575,0.1314312613636375,1,Gain,3327.46473375,2590.4651849999996,736.9995487500005,28.450471097529945,Gain,97.5712201875,13.472645939545345,30.344129999999993,13.80801215118077,485888.8125,6234789.5,0.5394456386566162,0.2830564081668854,0.3153073489665985,0.13812871277332306,0.2804337739944458,0.22389982640743256,3.507458209991455,0.3004000186920166,0.11198893934488297,0.1355597823858261,0.6534954309463501,0.40285828709602356,0.2461080700159073,0.11206672340631485,0.21033428609371185,0.20158103108406067,9.024999618530273,0.170674130320549,0.07667215168476105,0.09544055908918381,0.5742588639259338,0.3183170258998871,0.5258674025535583,0.20471709966659546,0.4554099142551422,0.2979188561439514,1.0810461044311523,0.5342034101486206,0.21978604793548584,0.16999857127666473,0,0,0,0,11,0,0,3.799999952316284,4.599999904632568,6.400000095367432,6.300000190734863,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.41499999165534973,0.9100000262260437,0,-0.009999999776482582,-0,-3.700000047683716,1280,42.31999969482422,35,310,0.42100000381469727,3.890000104904175,16.719999313354492,1.2999999523162842,0.10000000149011612,7.300000190734863,10.470000267028809,0.75,8.300000190734863,6.800000190734863,30.399999618530273,598.29998779296875,18.899999618530273,-3.5999999046325684,22.5,9.100000381469727,3.5,15.699999809265137,1.2000000476837158,828.5999755859375,99.4000015258789,43,26.799999237060547,281.79998779296875,142.39999389648438,203.39999389648438,192,883
478891.4631,6234793.195,43.597170000000006,48.0376225,48.844977500000006,50.41931975,0.1820830178030299,0.08942935902899354,Gain,1581.6084449999998,1438.7066100000002,142.90183499999966,9.932659932659908,Gain,47.7247724375,2.924062336602611,6.822149749999994,6.12692777201178,478896.8125,6234789.5,0.5858526229858398,0.33035197854042053,0.36832910776138306,0.15498746931552887,0.32101914286613464,0.20706260204315186,3.643845796585083,0.3100586235523224,0.13173817098140717,0.14312711358070374,0.7202996015548706,0.4767976701259613,0.3389933705329895,0.14416790008544922,0.28510236740112305,0.22184301912784576,6.818990707397461,0.20308567583560944,0.10404720157384872,0.09650635719299316,0.5972326993942261,0.3422924280166626,0.5481829047203064,0.20901651680469513,0.46588265895843506,0.26175498962402344,1.4173387289047241,0.5074025392532349,0.2238795906305313,0.18175753951072693,0,0,0,0,11,0,0,3.799999952316284,3.5,7.199999809265137,4.199999809265137,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9269999861717224,-0.37400001287460327,0,0,0.019999999552965164,-8.789999961853027,1259,45.880001068115234,4,413,0.21199999749660492,4.960000038146973,14.90999984741211,0.699999988079071,1.2000000476837158,5.699999809265137,5.03000020980835,8.460000038146973,8.399999618530273,6.699999809265137,29.700000762939453,602.79998779296875,19.100000381469727,-3.4000000953674316,22.5,9.300000190734863,3.700000047683716,15.899999618530273,1.2999999523162842,844.29998779296875,101.5999984741211,44,28.100000381469727,292.20001220703125,142.1999969482422,205.8000030517578,194.39999389648438,902
485919.2973,6248992.665,107.50294999999998,118.81905000000002,99.58168,82.57923975,-1.1791890568181822,0.30817954746705395,Loss,3465.9799787499996,3547.5973499999996,-81.6173712499999,-2.300637958532693,Loss,102.1207299375,15.232846079488292,36.23981025000002,14.916507244720153,485919.1875,6248986.5,0.5791139006614685,0.3233402967453003,0.3483060300350189,0.1542351394891739,0.3195246160030365,0.24137930572032928,3.600454568862915,0.3126152753829956,0.13221372663974762,0.1443062424659729,0.6590211987495422,0.40891602635383606,0.2773780822753906,0.1208006963133812,0.23054523766040802,0.20592905580997467,7.053386211395264,0.18674986064434052,0.08269893378019333,0.09351713210344315,0.5989292860031128,0.3440828025341034,0.5465537905693054,0.22117879986763,0.4973563849925995,0.30364054441452026,1.1712678670883179,0.5620049238204956,0.2577013671398163,0.19966459274291992,0,0,0,0,11,0,0,5.599999904632568,5.5,5.099999904632568,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,0.017999999225139618,1.7799999713897705,-0.009999999776482582,0.03999999910593033,-1.2000000476837158,1281,33.02000045776367,10,299,0.1459999978542328,3.9700000286102295,15.390000343322754,0.6000000238418579,0.4000000059604645,6.800000190734863,6.010000228881836,1.9299999475479126,8.300000190734863,6.300000190734863,29,594.5999755859375,18.700000762939453,-3.0999999046325684,21.799999237060547,9.100000381469727,3.5,15.699999809265137,1.2999999523162842,813,96,41,27.100000381469727,276.8999938964844,136.6999969482422,201.8000030517578,185.6999969482422,849
471906.1693,6248802.524,85.838125,92.705175,84.464715,75.1941975,-0.5046241287878794,0.30817954746705395,Loss,2843.3020525,2832.6581250000004,10.64392749999979,0.3757575757575683,Gain,84.55055312500001,7.204268596295124,17.51097750000001,8.520664064307532,471904.8125,6248804,0.5472312569618225,0.29082027077674866,0.33206072449684143,0.14322251081466675,0.2930363416671753,0.2177889347076416,3.406876802444458,0.31429946422576904,0.11844754219055176,0.14966470003128052,0.6588439345359802,0.4087214767932892,0.25994929671287537,0.11429430544376373,0.2152843475341797,0.20491959154605865,7.620246887207031,0.17775993049144745,0.07401381433010101,0.08966932445764542,0.5944530367851257,0.3393647372722626,0.5577711462974548,0.22327575087547302,0.5026456117630005,0.26929807662963867,1.2815021276474,0.5801857709884644,0.2685355246067047,0.22301875054836273,0,0,0,0,11,0,0,3.799999952316284,4.300000190734863,4.599999904632568,4.699999809265137,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8410000205039978,-0.5410000085830688,0,0,0,-7.369999885559082,1271,19.270000457763672,664,129,0.44200000166893005,5.409999847412109,16.420000076293945,0.10000000149011612,0.20000000298023224,12.899999618530273,9.670000076293945,0.36000001430511475,8.5,6,28,591,18.600000381469727,-2.799999952316284,21.399999618530273,9.5,3.799999952316284,15.699999809265137,1.5,848.20001220703125,103.5,44,29.600000381469727,299.3999938964844,141,204.3000030517578,194,875
450683.6749,6269790.432,54.075117500000005,52.00855250000001,54.075117500000005,59.654843,0.17064817045454525,0.4701007598741286,Gain,1788.6120075000003,1784.4788775000002,4.133130000000165,0.23161551823973128,Gain,54.953407625,3.282197098483734,7.646290499999992,5.972690758107895,450685.59375,6269780,0.707317054271698,0.4623510539531708,0.5141844153404236,0.21245421469211578,0.4725082814693451,0.23076924681663513,4.049999713897705,0.3590044677257538,0.20773236453533173,0.16949573159217834,0.7239709496498108,0.48088428378105164,0.3231733739376068,0.1462460309267044,0.29020535945892334,0.29739198088645935,7.053386211395264,0.20889802277088165,0.10791869461536407,0.11160483211278915,0.6207523345947266,0.36733031272888184,0.6130095720291138,0.23930466175079346,0.5426470041275024,0.24461936950683594,1.4227015972137451,0.5969012975692749,0.30197104811668396,0.22713537514209747,0,0,0,0,11,0,0,12.899999618530273,21.5,20.399999618530273,21.600000381469727,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.6729999780654907,-0.7400000095367432,0,-0.019999999552965164,0.009999999776482582,0.41999998688697815,1295,14.75,5,221,0.17800000309944153,4.489999771118164,14.550000190734863,1.899999976158142,0.20000000298023224,5.099999904632568,6.329999923706055,0.8399999737739563,8.5,5.5,26.600000381469727,579.5,18.600000381469727,-2.200000047683716,20.799999237060547,9.600000381469727,10.5,15.600000381469727,1.7999999523162842,769,95.30000305175781,39,32.400001525878906,279.6000061035156,128.3000030517578,165.89999389648438,189.3000030517578,752
450919.4236,6262792.406,59.4642475,43.186325,57.4710325,56.607306,-0.08647331742424232,0.7340951823194758,Loss,1738.91398625,1962.3201675,-223.40618124999992,-11.384797697646857,Loss,54.18222775,7.427580385048982,16.277922499999995,13.708517891365185,450928.8125,6262788,0.6964754462242126,0.45030122995376587,0.49674683809280396,0.2066010683774948,0.45625263452529907,0.23174335062503815,4.009206771850586,0.35181909799575806,0.19902634620666504,0.1625031977891922,0.7445197105407715,0.5037431716918945,0.36767706274986267,0.16159124672412872,0.32913798093795776,0.2586534917354584,7.249905586242676,0.22488991916179657,0.12513838708400726,0.11961802840232849,0.5974473357200623,0.34251877665519714,0.5459316372871399,0.22529175877571106,0.507700502872467,0.21352334320545197,1.8802460432052612,0.559714138507843,0.28041523694992065,0.2296474725008011,0,0,0,0,11,0,0,15.5,18.700000762939453,20,22.100000381469727,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6029999852180481,0.7979999780654907,0,0.12999999523162842,-0.15000000596046448,9.520000457763672,1246,37.88999938964844,1,155,0.05000000074505806,2.4800000190734863,12.949999809265137,1.7999999523162842,1.600000023841858,3.5,2.509999990463257,4.369999885559082,8.5,5.599999904632568,27.200000762939453,577.9000244140625,18.5,-2.200000047683716,20.700000762939453,9.600000381469727,10.600000381469727,15.5,1.7000000476837158,806.9000244140625,99.69999694824219,40.70000076293945,32.5,293.20001220703125,134.6999969482422,178.89999389648438,195,772
548918.6197,6262792.856,97.62794999999998,94.1412375,84.37844249999999,74.82485025,-0.7522846363636366,0.08942935902899354,Loss,2921.8650749999997,3221.7223499999996,-299.85727499999985,-9.307359307359304,Loss,87.7431200625,10.276972960385391,22.803099749999987,11.712568407716796,548908,6262788,0.6267080307006836,0.37373968958854675,0.416286438703537,0.17907077074050903,0.38313066959381104,0.2512753903865814,3.337700366973877,0.34371307492256165,0.16386978328227997,0.1555631160736084,0.6082474589347839,0.3539610505104065,0.26333409547805786,0.11758844554424286,0.22517229616641998,0.1764705926179886,7.363333702087402,0.19430893659591675,0.08540458232164383,0.09980005025863647,0.6304367780685425,0.3777654469013214,0.5818031430244446,0.23012132942676544,0.5203279256820679,0.3425823748111725,1.0567145347595215,0.5655577182769775,0.25909924507141113,0.20467503368854523,0,0,0,0,11,0,0,7.099999904632568,6.800000190734863,8.699999809265137,8.300000190734863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.9850000143051147,-0.17299999296665192,0,0.14000000059604645,-0.1899999976158142,20.3799991607666,1312,59.66999816894531,1,408,0.14499999582767487,6.769999980926514,13.65999984741211,2,1.2000000476837158,3.5,2.869999885559082,8.390000343322754,7.5,7.099999904632568,30.299999237060547,613.79998779296875,18.899999618530273,-4.699999809265137,23.600000381469727,12,6.199999809265137,15.300000190734863,0.4000000059604645,688,73,37.599998474121094,23.100000381469727,216.6999969482422,121.19999694824219,191,163,655
534918.7345,6269792.771,65.11213125,60.047854375,67.6442696875,61.49479062499999,-0.02192327651515183,1,Loss,2100.227966875,2148.70033125,-48.472364375000325,-2.2558922558922707,Loss,63.574761484375,3.4491426637919105,7.5964153125,5.425333234855499,534924,6269780,0.5369595289230347,0.2805929183959961,0.351983904838562,0.1539691984653473,0.3221999704837799,0.2450331151485443,2.662339210510254,0.3517269194126129,0.13932257890701294,0.14695735275745392,0.6361957788467407,0.3840016722679138,0.2840166389942169,0.12544704973697662,0.2427157610654831,0.18028967082500458,7.363333702087402,0.20184917747974396,0.09143108129501343,0.10732998698949814,0.5502958297729492,0.29389622807502747,0.49725019931793213,0.20346929132938385,0.45319634675979614,0.36666667461395264,0.6610790491104126,0.6150833964347839,0.21796557307243347,0.19531367719173431,0,0,0,0,11,0,0,4.599999904632568,7,6.199999809265137,6.900000095367432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.9449999928474426,0.328000009059906,0,0.029999999329447746,-0.019999999552965164,15.430000305175781,1311,40.15999984741211,4,803,0.3959999978542328,5.389999866485596,13.930000305175781,2.0999999046325684,0.800000011920929,4.699999809265137,3.8299999237060547,11.880000114440918,7.599999904632568,7.300000190734863,31.299999237060547,606.5,18.799999237060547,-4.400000095367432,23.200000762939453,12.100000381469727,6.400000095367432,15.300000190734863,0.6000000238418579,713.29998779296875,77,39,25.600000381469727,228.3000030517578,118.69999694824219,204,170.3000030517578,685
527918.8455,6262792.776,45.27206625,85.630885,89.49129375,86.473156,0.7851093001893935,0.30817954746705395,Gain,2650.5215531249996,1493.97818625,1156.5433668749995,77.41367159971807,Gain,76.71685025000001,21.028602465475753,44.219227499999995,27.41066975110302,527932,6262788,0.6315789222717285,0.3790004849433899,0.4195804297924042,0.1818181872367859,0.39035728573799133,0.2730434536933899,3.1385691165924072,0.35170915722846985,0.16776899993419647,0.16314242780208588,0.7174168229103088,0.4735889732837677,0.3348352909088135,0.14256270229816437,0.28118324279785156,0.2044077217578888,7.249905586242676,0.20830732583999634,0.10229489952325821,0.11276356130838394,0.6390395164489746,0.3870890736579895,0.621047854423523,0.24542614817619324,0.5583502054214478,0.31333109736442566,1.1187891960144043,0.60256427526474,0.3055878281593323,0.21600742638111115,0,0,0,0,11,0,0,6.800000190734863,7.199999809265137,7.800000190734863,8.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.3790000081062317,-0.925000011920929,0.10000000149011612,-0.029999999329447746,0.09000000357627869,14.029999732971191,1283,52.880001068115234,6,367,0.32499998807907104,1.7200000286102295,13.5600004196167,1.100000023841858,1.100000023841858,5.800000190734863,3.549999952316284,7.320000171661377,7.699999809265137,6.800000190734863,30.100000381469727,597.70001220703125,18.5,-4,22.5,12.199999809265137,6.400000095367432,15.100000381469727,0.699999988079071,732.20001220703125,78,40.599998474121094,24.100000381469727,230.5,125.5999984741211,202.10000610351563,177.5,691
513919.0016,6262992.725,83.371275,96.197625,89.46379125,76.09232137500001,-0.3908635823863635,0.7340951823194758,Loss,2929.378010625,2751.252075,178.12593562500024,6.474358974358983,Gain,86.28125315625,8.577981172251544,20.10530362499999,9.941882921794557,513917.59375,6263001,0.6168067455291748,0.3630986511707306,0.36122044920921326,0.1583603024482727,0.3277980089187622,0.28043636679649353,3.507458209991455,0.30027318000793457,0.13172516226768494,0.14022167026996613,0.6418655514717102,0.39016222953796387,0.2563639283180237,0.11215131729841232,0.21097204089164734,0.19531108438968658,7.363333702087402,0.17631788551807404,0.07533007860183716,0.08929963409900665,0.6205723285675049,0.36713698506355286,0.5528072714805603,0.21739663183689117,0.48742613196372986,0.31998923420906067,1.2474132776260376,0.512794017791748,0.23480938374996185,0.18248331546783447,0,0,0,0,11,0,0,4.5,3.5999999046325684,2.799999952316284,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.1940000057220459,0.9810000061988831,0,-0.019999999552965164,0.019999999552965164,2.2300000190734863,1272,19.40999984741211,15,245,0.15600000321865082,6.900000095367432,14.430000305175781,0.4000000059604645,2.0999999046325684,7.599999904632568,4.369999885559082,8.9399995803833,7.900000095367432,6.699999809265137,30,598.29998779296875,18.700000762939453,-3.5,22.200000762939453,8.600000381469727,3.0999999046325684,15.399999618530273,0.8999999761581421,733.29998779296875,81,39,24.700000762939453,236.3000030517578,125.0999984741211,198,170.5,706
506919.0714,6262792.706,80.56490000000001,57.015159999999995,83.66355000000001,68.23227299999999,-0.11949602832674584,1,Loss,2360.2417050000004,2658.6417,-298.39999499999976,-11.223776223776214,Loss,72.36897075,12.214643527711694,26.64839000000002,16.878288306610596,506925.59375,6262788,0.7111620903015137,0.46662837266921997,0.4865571856498718,0.1992076188325882,0.43482840061187744,0.21307994425296783,4.600555419921875,0.32080626487731934,0.18402038514614105,0.15494845807552338,0.7073764204978943,0.46241703629493713,0.3208765983581543,0.13714705407619476,0.26810422539711,0.20000000298023224,7.363333702087402,0.19784986972808838,0.0966266393661499,0.09885616600513458,0.6175532937049866,0.3638984262943268,0.5419583320617676,0.21514533460140228,0.48154741525650024,0.28333523869514465,1.5429459810256958,0.4980289340019226,0.23328445851802826,0.18733207881450653,0,0,0,0,11,0,0,3.5,5.300000190734863,5.599999904632568,7.300000190734863,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.8539999723434448,0.5210000276565552,0,-0,0.18000000715255737,-10.890000343322754,1209,14.84000015258789,18,177,0.46000000834465027,1.8300000429153442,14.180000305175781,3.200000047683716,0.20000000298023224,5.699999809265137,11.720000267028809,0.5400000214576721,8,6.599999904632568,29.799999237060547,595.79998779296875,18.600000381469727,-3.4000000953674316,22,8.699999809265137,3.200000047683716,15.399999618530273,1,743.20001220703125,83.4000015258789,39.400001525878906,25,242.6999969482422,125.0999984741211,199,167.6999969482422,715
499919.1165,6269792.631,57.698835,56.704027499999995,39.129095,45.86062575,-0.42580775568181795,0.30817954746705395,Loss,1629.1630825,1904.061555,-274.8984725,-14.43747823058168,Loss,49.8481458125,8.933733840552973,18.569740000000003,17.921897986249142,499933.59375,6269780,0.5246674418449402,0.2685272693634033,0.32086995244026184,0.1388220638036728,0.2834082543849945,0.19555014371871948,3.507458209991455,0.3124940097332001,0.11611619591712952,0.14101934432983398,0.6364551782608032,0.3842831254005432,0.2409117966890335,0.1052982360124588,0.1955024003982544,0.1428571492433548,9.024999618530273,0.16346625983715057,0.06912845373153687,0.0857652872800827,0.5433476567268372,0.28693827986717224,0.4861750900745392,0.19952717423439026,0.44332724809646606,0.27267733216285706,1.1636418104171753,0.5656479597091675,0.22718574106693268,0.2072584629058838,0,0,0,0,11,0,0,8.5,7.900000095367432,9.5,12.100000381469727,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.8479999899864197,0.5299999713897705,0,0.029999999329447746,-0,17.1200008392334,1300,35.060001373291016,3,327,0.5239999890327454,1.190000057220459,13.619999885559082,1.899999976158142,2.299999952316284,4.400000095367432,4.230000019073486,13.359999656677246,8.100000381469727,6.199999809265137,29,583.5999755859375,18.200000762939453,-3.0999999046325684,21.299999237060547,9.199999809265137,3.299999952316284,15.300000190734863,1.2000000476837158,742.70001220703125,82.69999694824219,36,25.899999618530273,246.6999969482422,123.69999694824219,197.39999389648438,161.6999969482422,752
604918.4489,6255793.211,54.51039375,58.26973125,48.8713875,57.254710124999995,0.01851188920454531,1,Gain,1793.767888125,1798.84299375,-5.075105625000106,-0.2821316614420121,Loss,54.72655565625,4.214078721527156,9.398343749999997,7.700244736754031,604904.8125,6255796,0.5922223925590515,0.33702045679092407,0.38098299503326416,0.16385792195796967,0.3442328870296478,0.27578839659690857,2.786564826965332,0.3406621515750885,0.14285632967948914,0.15352961421012878,0.6828232407569885,0.4351624548435211,0.2853628396987915,0.12495142966508865,0.23944789171218872,0.21890828013420105,7.363333702087402,0.1914035826921463,0.08671241998672485,0.10886754095554352,0.5327185392379761,0.27640825510025024,0.4762631952762604,0.18882806599140167,0.4159242808818817,0.3122546970844269,0.9018375873565674,0.5543335676193237,0.19345983862876892,0.18354642391204834,0,0,0,0,11,0,0,3.5,2.5,1.7000000476837158,2.799999952316284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5120000243186951,0.859000027179718,0,0.07000000029802322,-0.03999999910593033,-5.039999961853027,1253,23.5,1,195,0.19699999690055847,3.9700000286102295,14.670000076293945,1.399999976158142,1.7999999523162842,4.099999904632568,7.409999847412109,6.03000020980835,7.900000095367432,7.5,32,602.70001220703125,19.299999237060547,-4.300000190734863,23.600000381469727,12.399999618530273,3,15.600000381469727,1,630.29998779296875,66,33,22.100000381469727,194.10000610351563,107.9000015258789,180.10000610351563,134.8000030517578,599
611918.4533,6248993.255,144.20819999999998,129.1865125,160.73205625,118.280767375,-0.6406977320075753,0.7340951823194758,Loss,4638.246449374999,4758.870599999999,-120.62415062499986,-2.5347222222222197,Loss,138.10188403125,18.4551014121786,42.451288875,13.363395830286096,611927.1875,6248986.5,0.6822649240493774,0.4345444440841675,0.46758759021759033,0.1957244575023651,0.4262104034423828,0.25925925374031067,3.600454568862915,0.3406713604927063,0.1826966404914856,0.15889394283294678,0.7160929441452026,0.47211548686027527,0.3501374125480652,0.14939160645008087,0.2986222803592682,0.24293406307697296,6.177856922149658,0.22262072563171387,0.11043905466794968,0.11798249185085297,0.6362476348876953,0.3840579092502594,0.5666407346725464,0.22489437460899353,0.5069831013679504,0.26231497526168823,1.7872158288955688,0.49847325682640076,0.25248175859451294,0.19160208106040955,0,0,0,0,11,0,0,8.600000381469727,7.199999809265137,8.800000190734863,11.100000381469727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.44699999690055847,0.8949999809265137,0,-0.009999999776482582,0.019999999552965164,-8.859999656677246,1261,12.520000457763672,37,0,0.6100000143051147,3.609999895095825,16.43000030517578,0.8999999761581421,0,7.800000190734863,14.550000190734863,0,8,7,30.399999618530273,608.29998779296875,19.200000762939453,-3.9000000953674316,23.100000381469727,8.800000190734863,3,15.800000190734863,1.100000023841858,568.0999755859375,60,28,23,175.89999389648438,97.30000305175781,163,116.0999984741211,566
604918.4818,6248793.216,28.312218749999996,19.629805,26.04724125,27.498336834999996,0.06022323508333321,1,Gain,805.47129855,934.3032187499998,-128.8319201999998,-13.78909090909089,Loss,25.37190045875,3.9410213886682577,8.682413749999995,15.53301612181408,604904.8125,6248804,0.4759944975376129,0.2227717936038971,0.314921110868454,0.13778041303157806,0.2850884795188904,0.2330344021320343,2.3103556632995605,0.3789423406124115,0.11806447058916092,0.1668969839811325,0.6334549188613892,0.3810309171676636,0.3085005283355713,0.13521148264408112,0.2669111490249634,0.2297908514738083,5.5012688636779785,0.22729511559009552,0.10032301396131516,0.11046367138624191,0.427268922328949,0.18055732548236847,0.37457993626594543,0.15483686327934265,0.3361597955226898,0.3043168783187866,0.6534456610679626,0.6046533584594727,0.15184375643730164,0.19338946044445038,0,0,0,0,11,0,0,4.300000190734863,4.599999904632568,4.800000190734863,4.800000190734863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.3700000047683716,0.9290000200271606,0,0.05999999865889549,-0.10000000149011612,0.05000000074505806,1276,12.050000190734863,1,155,0.17299999296665192,5.860000133514404,13.829999923706055,1.2999999523162842,1.899999976158142,3.9000000953674316,8.869999885559082,5.070000171661377,8,7.599999904632568,31.899999618530273,608.5999755859375,19.5,-4.300000190734863,23.799999237060547,12.5,3,15.800000190734863,1,636.5,66.9000015258789,33.599998474121094,21.399999618530273,195.89999389648438,111.5,180.10000610351563,136.1999969482422,605
576918.6456,6234793.095,44.172184375,50.9987946875,42.1643578125,44.814688875,-0.03391348686594201,1,Loss,1517.31453328125,1457.682084375,59.63244890625015,4.0909090909091015,Gain,45.5375064375,3.811839912646523,8.834436875000002,8.370769967122056,576906.375,6234789.5,0.532012403011322,0.2757137417793274,0.3295699656009674,0.14314034581184387,0.2940479516983032,0.20216979086399078,3.434985637664795,0.32018089294433594,0.12120581418275833,0.14376749098300934,0.6435741782188416,0.39202260971069336,0.24333035945892334,0.10806703567504883,0.2015320062637329,0.1943201720714569,8.111566543579102,0.16755715012550354,0.07143964618444443,0.0865592360496521,0.4811888635158539,0.22749173641204834,0.42029568552970886,0.17159248888492584,0.37466222047805786,0.2355232685804367,1.225114345550537,0.5437110662460327,0.1822589486837387,0.20132161676883698,0.30000001192092896,0,0,1,10,0,0,13.600000381469727,24,24.5,23.700000762939453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6060000061988831,0.7960000038146973,0,0.07000000029802322,-0.07999999821186066,13.15999984741211,1258,66.279998779296875,1,323,0.0989999994635582,0.3400000035762787,13.569999694824219,0.800000011920929,1.2999999523162842,4.400000095367432,8.399999618530273,7.460000038146973,7.699999809265137,6.5,28.200000762939453,616.70001220703125,18.899999618530273,-4,22.899999618530273,11,2.5999999046325684,15.5,0.6000000238418579,655,70.5999984741211,35.70000076293945,22.399999618530273,203.5,113.9000015258789,184.3000030517578,143.5,641
569925.2049,6248779.788,51.2463375,50.39223187499999,53.3816015625,45.82276678125,-0.1209982968750001,0.7340951823194758,Loss,1677.67697390625,1691.1291374999998,-13.4521635937499,-0.7954545454545396,Loss,50.2107344296875,3.184026460295222,7.558834781250006,6.341326205363451,569914.375,6248773.5,0.4973129332065582,0.24239793419837952,0.31418126821517944,0.1330237239599228,0.27072039246559143,0.12377851456403732,4.183818817138672,0.30871498584747314,0.11321435868740082,0.13873161375522614,0.6470588445663452,0.395822137594223,0.2350427359342575,0.1094527393579483,0.20456917583942413,0.20026583969593048,10.123382568359375,0.15893152356147766,0.07561726123094559,0.08071216940879822,0.5066771507263184,0.2512266933917999,0.44055119156837463,0.1790827214717865,0.3921656608581543,0.20953169465065002,1.554065465927124,0.5177756547927856,0.19341008365154266,0.1970595270395279,0,0,0,0,11,0,0,15.600000381469727,20.899999618530273,22,22.299999237060547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6460000276565552,0.7630000114440918,0,0.1599999964237213,-0.05999999865889549,7.199999809265137,1256,46.9900016784668,1,340,0.40799999237060547,0.07999999821186066,13.15999984741211,2,1.5,3.700000047683716,4.480000019073486,8.8100004196167,7.599999904632568,6.900000095367432,29.299999237060547,620.5999755859375,19,-4.5,23.5,11.800000190734863,2.5999999046325684,15.5,0.4000000059604645,650.5999755859375,69,36,22.299999237060547,202.10000610351563,113.0999984741211,182.10000610351563,146.3000030517578,631
